measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Uzbekistan,Both,All ages,Acute hepatitis C,Rate,2019,171.316917,197.769508,149.4589805
Incidence,Montenegro,Both,All ages,Acute hepatitis C,Rate,2018,35.09037844,41.65750553,30.04816503
Incidence,Ecuador,Both,All ages,Acute hepatitis C,Rate,2018,49.29165368,57.66530435,42.89470935
Incidence,Tonga,Both,All ages,Acute hepatitis C,Rate,2019,38.61224389,43.83186338,34.09710618
Incidence,Finland,Both,All ages,Acute hepatitis C,Rate,2019,48.55465026,57.48362853,41.1507116
Incidence,Sri Lanka,Both,All ages,Acute hepatitis C,Rate,2019,29.79747572,34.34400024,26.30064421
Incidence,Nauru,Both,All ages,Acute hepatitis C,Rate,2018,31.98888746,37.7457764,27.54315668
Incidence,Comoros,Both,All ages,Acute hepatitis C,Rate,2019,95.52371507,112.5948431,83.32430273
Incidence,Palestine,Both,All ages,Acute hepatitis C,Rate,2019,92.85795927,108.5236025,81.11656312
Incidence,Malawi,Both,All ages,Acute hepatitis C,Rate,2018,106.2227541,124.8105929,92.10304489
Incidence,El Salvador,Both,All ages,Acute hepatitis C,Rate,2019,103.7660171,121.9764289,91.23792228
Incidence,Mauritania,Both,All ages,Acute hepatitis C,Rate,2019,125.293053,150.4893056,107.3825949
Incidence,Saint Kitts and Nevis,Both,All ages,Acute hepatitis C,Rate,2019,75.18078234,89.44012208,64.61531144
Incidence,Belgium,Both,All ages,Acute hepatitis C,Rate,2019,47.90331775,56.890092,40.69476239
Incidence,India,Both,All ages,Acute hepatitis C,Rate,2019,42.42446569,49.91588176,36.82458435
Incidence,Jamaica,Both,All ages,Acute hepatitis C,Rate,2019,64.50307039,77.12971549,55.6895927
Incidence,Dominica,Both,All ages,Acute hepatitis C,Rate,2018,63.40699596,75.68624715,54.62473256
Incidence,Ghana,Both,All ages,Acute hepatitis C,Rate,2018,175.2614297,210.0882804,150.4283331
Incidence,Israel,Both,All ages,Acute hepatitis C,Rate,2018,39.20882097,45.70306543,33.90457798
Incidence,Thailand,Both,All ages,Acute hepatitis C,Rate,2019,40.17670585,46.6289427,35.28265835
Incidence,United States of America,Both,All ages,Acute hepatitis C,Rate,2019,52.76039347,62.11307352,45.24367308
Incidence,Nigeria,Both,All ages,Acute hepatitis C,Rate,2019,164.6958135,199.7073722,140.1903121
Incidence,Portugal,Both,All ages,Acute hepatitis C,Rate,2019,48.06587376,57.39756278,40.79069524
Incidence,Mauritius,Both,All ages,Acute hepatitis C,Rate,2018,39.64060639,46.38970436,34.75088549
Incidence,Burkina Faso,Both,All ages,Acute hepatitis C,Rate,2019,197.1496038,237.4913423,165.2181661
Incidence,Somalia,Both,All ages,Acute hepatitis C,Rate,2019,139.4217239,165.8381388,118.6753983
Incidence,Cyprus,Both,All ages,Acute hepatitis C,Rate,2019,36.3208061,43.22209558,30.63808257
Incidence,Argentina,Both,All ages,Acute hepatitis C,Rate,2018,32.99465907,37.97612468,28.90514131
Incidence,United Republic of Tanzania,Both,All ages,Acute hepatitis C,Rate,2019,99.12729836,118.6377624,84.71442387
Incidence,Norway,Both,All ages,Acute hepatitis C,Rate,2019,44.86093951,53.821787,37.1850083
